,Time,Author ID,Tweet
802,2019-12-27 20:02:35+00:00,14379793,My second favorite thing is the absolute slam dunk of jj abrams very bravely putting in a .5 second long gay kiss that could be cleanly cut for when the movie premiered in singapore
803,2019-12-27 19:01:11+00:00,929344155616202753,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
804,2019-12-27 18:06:10+00:00,3017914315,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
805,2019-12-27 17:58:42+00:00,164574480,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
806,2019-12-27 17:18:55+00:00,168988378,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
807,2019-12-27 17:16:21+00:00,1162009686599593985,"LRT I just watched a Singaporean/HK movie titled A Fantastic Ghost Wedding earlier this day, and the main LGBT theme they featured in the story surprised me in a good way, but through this movie I just knew that being gay actually considered illegal in Singapore :0"
808,2019-12-27 17:08:01+00:00,3181260674,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
809,2019-12-27 16:22:30+00:00,169334492,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
810,2019-12-27 16:11:15+00:00,1195235182187614208,RT @HuffPost: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/gUPuZoXJWO
811,2019-12-27 15:54:53+00:00,1043884707639779328,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
812,2019-12-27 15:33:41+00:00,1603633544,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
813,2019-12-27 14:42:58+00:00,3751886898,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
814,2019-12-27 14:38:47+00:00,2346393270,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
815,2019-12-27 14:25:49+00:00,170821579,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
816,2019-12-27 14:10:07+00:00,826341630,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
817,2019-12-27 14:04:13+00:00,1158867705707016193,"We're not forcing any gay-ness, we're mad about Singapore's unnecessary homophobia (I think I even heard something about it being straight up illegal to be gay there). https://t.co/S0dsIhS8qU"
818,2019-12-27 13:35:36+00:00,16819762,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
819,2019-12-27 13:31:10+00:00,380927050,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
820,2019-12-27 13:23:44+00:00,348557830,"@coryrenauer I lived in Singapore for years &amp; that's false. I dated Singaporeans; there's a lot of on-the-mouth kissing going on publicly. I'm not a lesbian, but I knew gay men and lesbians there, and there's a thriving gay scene. In Thailand and Singapore, prostitution is openly practiced."
821,2019-12-27 13:10:07+00:00,4263747566,"""At least 68 countries — including Iran, Saudi Arabia and Singapore — have laws on the books criminalizing same-sex relations involving consenting adults."" -via @washingtonpost https://t.co/a6tJPDmbxT"
822,2019-12-27 12:57:29+00:00,2756109035,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
823,2019-12-27 12:03:56+00:00,18473742,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
824,2019-12-27 11:46:33+00:00,1192344473151275009,"NÓNG! Ghi bàn hạ U22 Singapore, Đức Chinh liền bị “sờ gáy” https://t.co/hQReKwCGqJ https://t.co/CzgUexmwV0"
825,2019-12-27 11:23:16+00:00,1262022930,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
826,2019-12-27 11:00:02+00:00,58243868,Looking for friendship with mature men. https://t.co/uci57Qmi2M #singapore #singapore #gay  #clubsilver
827,2019-12-27 10:55:00+00:00,776791021460025344,"RT @AmyLangeKawmura: @wataruen I read in the newspaper today that gay sex (for men) is illegal in Singapore. Not ideal!
The article was abo…"
828,2019-12-27 10:54:32+00:00,2799624434,"@wataruen I read in the newspaper today that gay sex (for men) is illegal in Singapore. Not ideal!
The article was about how a lesbian kiss was removed from the most recent Star Wars, for Singapore. I saw the movie and I think they were talking about something that happened in background."
829,2019-12-27 10:15:58+00:00,371864433,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
830,2019-12-27 09:57:28+00:00,753730645231280128,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
831,2019-12-27 09:55:16+00:00,1029635087715983360,@VitoGesualdi Some movie with a gay protagonist or something like that got released some years ago and got an R rating in Singapore purely because of that. It was just PG everywhere else.
832,2019-12-27 09:54:36+00:00,705133650392838144,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
833,2019-12-27 09:54:34+00:00,503526698,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
834,2019-12-27 09:39:59+00:00,2682498655,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
835,2019-12-27 09:18:19+00:00,1074837494338703361,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
836,2019-12-27 08:36:21+00:00,975297029701124098,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
837,2019-12-27 08:34:06+00:00,24085456,RT @HuffPost: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/gUPuZoXJWO
838,2019-12-27 08:05:02+00:00,957775143220236288,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
839,2019-12-27 07:58:02+00:00,1202950929693265921,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
840,2019-12-27 07:43:17+00:00,727060922397810688,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
841,2019-12-27 07:34:33+00:00,731965038446186497,@anonflail *I am not saying prostitution or gay sex is bad and will result in STDs but hey Singapore stop being hypocrites
842,2019-12-27 06:29:24+00:00,807737684,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
843,2019-12-27 06:19:44+00:00,3257513191,Sad thing how it’s illegal to be gay in Singapore https://t.co/m7V2fRAKB9
844,2019-12-27 05:51:23+00:00,419562366,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
845,2019-12-27 05:33:10+00:00,1457701454,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
846,2019-12-27 05:26:55+00:00,807168255852847104,RT @stephdogfoot: singapore is fucked up and isn't a safe place for LGBTQ people but also many lesbian and gay (white) north american expat…
847,2019-12-27 05:25:13+00:00,807168255852847104,RT @HuffPost: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/gUPuZoXJWO
848,2019-12-27 05:19:28+00:00,1000749534518136832,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
849,2019-12-27 05:14:01+00:00,807168255852847104,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
850,2019-12-27 05:00:18+00:00,291411728,"Oh, and as for that same sex kiss?

Even as a gay man, that felt uncomfortably forced and phoned in.

However, happy to see China (not counting Singapore) not censor it like they do a whole bunch of stuff."
851,2019-12-27 04:49:43+00:00,1058316090,"The people who are cheering Canada for cutting Trump's 10 second cameo in Home Alone 2 are the exact same people who cried about Disney cutting that 2 second gay kiss from Star Wars 9's Singapore release.

Do these people like minor international edits or not?  Make up your mind."
852,2019-12-27 04:00:22+00:00,142406683,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
853,2019-12-27 03:55:41+00:00,109040112,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
854,2019-12-27 03:55:31+00:00,4699081908,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
855,2019-12-27 03:47:53+00:00,1340785621,"@sgboii78 @trc881 I like SG boys, they r fit and cute~~ let me plan and travel to Singapore again~
https://t.co/FG5Tl6dK7X"
856,2019-12-27 03:47:27+00:00,748292625195634689,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
857,2019-12-27 03:46:08+00:00,2880394283,"RT @ScrubbleBath: Disney: We have a 2 second clip of a nameless woman kissing a nameless woman, look at how progressive we are

Singapore &amp;…"
858,2019-12-27 03:44:33+00:00,741831876730458114,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
859,2019-12-27 03:41:37+00:00,1147517784282132480,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
860,2019-12-27 03:41:37+00:00,226018413,RT @plentyofalcoves: how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not e…
861,2019-12-27 03:38:57+00:00,140291849,how much money was even on the line for Disney to cut the gay kiss vs taking the higher/more restrictive rating (not even it being banned!) in Singapore? As an example here's Singapore vs worldwide for TFA https://t.co/f4kmd8qDLH
862,2019-12-27 03:36:06+00:00,2737190938,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
863,2019-12-27 03:07:37+00:00,411110142,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
864,2019-12-27 02:52:50+00:00,848869407363411968,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
865,2019-12-27 02:37:30+00:00,746956830505472000,"@benyjsg @wizard_of_gay @RDogued @Syven_ It *is* a choice. You don’t show your movie there. Tough shit.

Trust me, I’ve plenty of friends in Singapore and they find plenty of ways to watch things censored by their regressive and oppressive government."
866,2019-12-27 02:33:05+00:00,905994901547999234,RT @sunfIowersmoker: yeah they cut the gay kiss from star wars in singapore but how are they going to cut out the entire homosexual romanti…
867,2019-12-27 02:20:44+00:00,741983437817421824,"@FourEcchiTasty Too be fair PB and Marceline and, Ruby and Saphore were handle much better than most gay representation that we see nowadays or don't see if you live in Singapore."
868,2019-12-27 02:14:55+00:00,1166132968672202752,yeah they cut the gay kiss from star wars in singapore but how are they going to cut out the entire homosexual romantic subplot between finn and poe
869,2019-12-27 02:10:31+00:00,1197933518405480448,"@united Cool aircraft....to promote a cool movie. FYI... in order to not effect the movie's PG-13 rating... Disney complied w/Singapore's order to remove a 2 or 3 second scene of two women kissing each other! Singapore has ""anti-Gay"" laws...about any form of media showing Gay scenes!"
870,2019-12-27 02:07:18+00:00,2868332225,"@HebrewHammerCOD @Charalanahzard You should probably be more mad that China and Singapore demanded it be cut in the first place. I live in Singapore. I often wonder how edited our movies are. Being gay is technically illegal here, as it is in most of Asia."
871,2019-12-27 02:06:31+00:00,340630311,"""It’s as if Disney forgets bi people don’t exist. We do. Hi. And we’re claiming Poe, Finn, and Cap!""
-Kristy Puchko
https://t.co/6mHuNoGhUq"
872,2019-12-27 02:06:02+00:00,33445567,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
873,2019-12-27 01:52:44+00:00,1041451164137533440,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
874,2019-12-27 01:48:53+00:00,158355614,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
875,2019-12-27 01:46:43+00:00,26624465,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
876,2019-12-27 01:36:54+00:00,23718832,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
877,2019-12-27 01:29:02+00:00,4659105388,Cuz there aren’t any gay people in Singapore or Dubai and will prevent people from “choosing” to be gay!🙄 https://t.co/KzwKEfsBkM
878,2019-12-27 01:14:52+00:00,3191816304,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
879,2019-12-27 00:45:02+00:00,634834152,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
880,2019-12-27 00:16:05+00:00,980912325648683009,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
881,2019-12-27 00:03:51+00:00,2593734654,@historyofarmani gay sex in singapore can literally land you in jail for up to 2 years wtf
882,2019-12-26 23:53:56+00:00,24762921,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
883,2019-12-26 23:47:28+00:00,837197134021550080,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
884,2019-12-26 23:20:29+00:00,998095419476332544,@simply_aviation As someone who has spent plenty of time in Singapore; SQ does employ LGBTQIA+ people. It is not illegal to be gay in Singapore ( it used to be tho ). In fact I flew on SQ this summer and talked with my PILOT who is one of a few open pilots at SQ. IDK about Emirates...
885,2019-12-26 23:19:34+00:00,755963539098001408,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
886,2019-12-26 23:12:47+00:00,711451320,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
887,2019-12-26 23:04:29+00:00,1333178791,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
888,2019-12-26 22:59:44+00:00,834026303800090624,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
889,2019-12-26 22:53:55+00:00,93310829,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
890,2019-12-26 22:47:48+00:00,17613961,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
891,2019-12-26 22:47:19+00:00,52910879,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
892,2019-12-26 22:45:54+00:00,2884895139,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
893,2019-12-26 22:44:49+00:00,1192717227662819329,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
894,2019-12-26 22:41:21+00:00,3242700435,"@autopsy_87 Gotta say, Singapore seems pretty fuckin gay"
895,2019-12-26 22:40:45+00:00,1048695732889407488,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
896,2019-12-26 22:32:05+00:00,8369312,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
897,2019-12-26 22:22:48+00:00,2429725092,why don't y'all direct this energy toward the theatres in Singapore that removes a gay kiss from the new Star Wars film? oh because y'all are bigots and only care about what fits your bigoted right wing agenda and making liberals look bad? riiiiight #DefundCBC
898,2019-12-26 22:21:32+00:00,704903034892099585,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
899,2019-12-26 22:13:40+00:00,733684496948703233,RT @huffpostqueer: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/f1sSYl…
900,2019-12-26 22:07:59+00:00,706277322886942722,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
901,2019-12-26 22:03:55+00:00,266379648,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
902,2019-12-26 21:51:35+00:00,960247234188271616,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
903,2019-12-26 21:48:57+00:00,2164983825,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
904,2019-12-26 21:38:09+00:00,24657506,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
905,2019-12-26 21:37:07+00:00,1158965875,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
906,2019-12-26 21:10:39+00:00,1024350468208816128,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
907,2019-12-26 21:09:58+00:00,3004557316,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
908,2019-12-26 20:53:17+00:00,4863852503,@VitoGesualdi Yo Singapore is different. You can’t force a nation to be like yours if they don’t like gay people that’s their thing. So be glad there are nations were gay people can be them selves because just like we see Singapore as bad they do the same. One opinion doesn’t apply to all
909,2019-12-26 20:33:21+00:00,52097649,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
910,2019-12-26 20:28:13+00:00,4077274156,RT @HuffPost: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/gUPuZoXJWO
911,2019-12-26 20:27:00+00:00,391167104,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
912,2019-12-26 20:26:57+00:00,2409320130,@atrupar @erik_griswold Assume they had the same complaint about Disney cutting the gay kiss in Star Wars to please Singapore
913,2019-12-26 20:20:19+00:00,2426234719,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
914,2019-12-26 20:14:51+00:00,94267642,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
915,2019-12-26 20:14:50+00:00,25599299,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
916,2019-12-26 20:11:21+00:00,2890523215,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
917,2019-12-26 20:10:07+00:00,130051975,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
918,2019-12-26 20:03:55+00:00,2973624158,"@atrupar If Singapore can cut out a gay kiss happening in the background of a Star Wars film, Canada can cut trump out of a decades old film he probably paid to cameo in in the first place. His vanity is worthless and should be treated as such."
919,2019-12-26 20:02:36+00:00,1208117582798176256,RT @HuffPost: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/gUPuZoXJWO
920,2019-12-26 20:02:28+00:00,267283560,"RT @alfonslopeztena: The first overt appearance of gay characters in a “Star Wars” film is a brief kiss between 2 female characters in ""Sta…"
921,2019-12-26 19:49:30+00:00,1036171576226529280,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
922,2019-12-26 19:40:50+00:00,359121322,"JJ Abrams includes first gay kiss in a Star Wars film in Rise of Skywalker. So brave and woke including that (randomly &amp; in the background) knowing critics will praise you hugely for it. 

VERY brave to include it in Singapore where same sex marriage is illegal.Oh they cut it..."
923,2019-12-26 19:36:37+00:00,908833085621395457,"Disney cuts same-sex kiss from Rise of Skywalker in Singapore https://t.co/i3Qkp0hqAL 
It's ok to remove #TRUMP scene from #HomeAlone2 but removing a same sex kissing scene from a #Disney movie is ridiculous!?!? Grow the hell up! Gay or Straight keep it in the bedroom!"
924,2019-12-26 19:33:48+00:00,2558053468,RT @huffpostqueer: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/f1sSYl…
925,2019-12-26 19:33:00+00:00,609899894,"@Charalanahzard THIS IS WHY I WAS SO LEFT OUT. I was so confused, I did not realise there was a such a scene!! (I stay in Singapore)

Our laws are so backwards, our old people genuinely believes we can get turned gay if we’re exposed to people of the LGBTQ+ community"
926,2019-12-26 19:19:42+00:00,1195365518720610306,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
927,2019-12-26 19:19:05+00:00,2397937940,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
928,2019-12-26 19:12:48+00:00,3079094088,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
929,2019-12-26 19:08:17+00:00,55160031,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
930,2019-12-26 19:03:52+00:00,1939434769,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
931,2019-12-26 18:57:00+00:00,378223718,@BreitbartNews I'm a gay man &amp; also think the gay kiss was unneeded in the movie. My question is why isn't Disney boycotting Singapore? But everyone wants to boycott a Baker because they don't want to bake a gay wedding cake (which I'm against) but let's just turn a blind eye for more money.
932,2019-12-26 18:56:31+00:00,4106047546,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
933,2019-12-26 18:53:47+00:00,802938818345205760,"@nytimes Yea because people aren’t gay in Singapore. You suck, @Disney. You really have no spine."
934,2019-12-26 18:53:02+00:00,2541922591,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
935,2019-12-26 18:49:12+00:00,797246123773743104,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
936,2019-12-26 18:46:30+00:00,261749083,"Yeah, as much as I think Singapore is a fucking disgrace when it comes to LGBT rights, this is also on the fault of Star Wars. When you can edit out a ‘gay representation’ scene without affecting any plot... or the running time. Then its not good representation at all. https://t.co/ehvG4Xu7kr"
937,2019-12-26 18:39:59+00:00,908133269157408768,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
938,2019-12-26 18:36:07+00:00,253857735,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
939,2019-12-26 18:35:38+00:00,895918230,"@chainchompist @PKerrivan I am just going to leave this here. I am all for the kiss but it should have been between the gay black Jedi and his general pilot boyfriend, you know the relationship that the trilogy had been building to this point?
https://t.co/rZvemECk8D"
940,2019-12-26 18:30:31+00:00,215660281,"RT @alfonslopeztena: The first overt appearance of gay characters in a “Star Wars” film is a brief kiss between 2 female characters in ""Sta…"
941,2019-12-26 18:24:16+00:00,923756782639616000,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
942,2019-12-26 18:21:04+00:00,3166112083,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
943,2019-12-26 18:19:13+00:00,2273788483,"Disney removes same-sex kiss from 'Rise of Skywalker' movie in Singapore release, bowing to the regime's harsh laws against gays -- Same-sex marriage in Singapore is illegal and the country has restrictive laws against gay people, including jail time via… https://t.co/KTHexffAHz"
944,2019-12-26 18:17:39+00:00,1058911726165475328,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
945,2019-12-26 18:17:36+00:00,50399423,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
946,2019-12-26 18:15:06+00:00,27281240,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
947,2019-12-26 18:13:47+00:00,738265748355719169,@the_ymfc @exoholland @spidersnova Until fucking Singapore doesn't make one gay kiss enough for an R rating so fuck off
948,2019-12-26 18:13:01+00:00,2759013451,RT @HuffPost: The kiss was cut to obtain a PG-13 movie rating in the conservative nation where gay sex is illegal. https://t.co/gUPuZoXJWO
949,2019-12-26 18:07:48+00:00,782689325293068288,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
950,2019-12-26 18:03:18+00:00,7078452,"RT @alfonslopeztena: The first overt appearance of gay characters in a “Star Wars” film is a brief kiss between 2 female characters in ""Sta…"
951,2019-12-26 17:52:45+00:00,607053909,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
952,2019-12-26 17:51:44+00:00,17785882,"RT @alfonslopeztena: The first overt appearance of gay characters in a “Star Wars” film is a brief kiss between 2 female characters in ""Sta…"
953,2019-12-26 17:46:00+00:00,741088302,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
954,2019-12-26 17:45:06+00:00,1114439725979279360,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
955,2019-12-26 17:40:41+00:00,15662475,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
956,2019-12-26 17:38:19+00:00,2389155434,"RT @nytimes: Disney cut a brief kiss between 2 female characters in ""Star Wars: The Rise of Skywalker"" from screenings in Singapore. It was…"
